ts,chain,token,disp_pct
2026-06-22T00:26:24.604002+00:00,sui,SUI,0.3301
2026-06-22T00:26:24.604002+00:00,solana,JITOSOL,0.1816
2026-06-22T00:26:24.604002+00:00,solana,TRUMP,0.5263
2026-06-22T00:26:24.604002+00:00,solana,USELESS,0.2245
2026-06-22T00:26:24.604002+00:00,solana,FARTCOIN ,0.4789
2026-06-22T00:26:24.604002+00:00,solana,PENGU,0.2407
2026-06-22T00:26:24.604002+00:00,solana,BUTTCOIN,2.9148
2026-06-22T00:26:24.604002+00:00,solana,TRIPLET,0.1342
2026-06-22T00:26:24.604002+00:00,solana,JUP,0.7032
2026-06-22T00:26:24.604002+00:00,solana,USDG,0.074
2026-06-22T00:26:24.604002+00:00,solana,USDE,0.02
2026-06-22T00:26:24.604002+00:00,solana,FO,0.2571
2026-06-22T00:26:24.604002+00:00,solana,USDC,0.022
2026-06-22T00:26:24.604002+00:00,solana,SOL,0.6278
2026-06-22T00:26:24.604002+00:00,base,CBETH,0.5436
2026-06-22T00:26:24.604002+00:00,base,AERO,0.546
2026-06-22T00:26:24.604002+00:00,base,USDC,0.0049
2026-06-22T00:26:24.604002+00:00,base,USDT,0.1002
2026-06-22T00:26:24.604002+00:00,base,EURC,0.0
2026-06-22T00:26:24.604002+00:00,base,USDN,0.03
2026-06-22T00:26:24.604002+00:00,base,ZEN,0.2212
2026-06-22T00:26:24.604002+00:00,base,WEETH,0.0357
2026-06-22T00:26:24.604002+00:00,base,ETH,1.5897
2026-06-22T00:26:24.604002+00:00,base,CBBTC,0.499
2026-06-22T00:26:24.604002+00:00,base,VIRTUAL,0.2716
2026-06-22T00:26:24.604002+00:00,base,VVV,0.5597
2026-06-22T00:26:24.604002+00:00,base,WETH,0.5035
2026-06-22T00:26:24.604002+00:00,aptos,USDC,0.03
2026-06-22T00:26:24.604002+00:00,aptos,APT,0.0
2026-06-22T00:28:03.629719+00:00,sui,SUIUSDT,0.0
2026-06-22T00:28:03.629719+00:00,sui,USDC,0.4284
2026-06-22T00:28:03.629719+00:00,sui,WAL,0.0
2026-06-22T00:28:03.629719+00:00,sui,CETUS,0.1112
2026-06-22T00:28:03.629719+00:00,sui,USDSUI,0.3313
2026-06-22T00:28:03.629719+00:00,sui,SUI,0.0572
2026-06-22T00:28:03.629719+00:00,solana,JITOSOL,0.1067
2026-06-22T00:28:03.629719+00:00,solana,TRUMP,0.5263
2026-06-22T00:28:03.629719+00:00,solana,USELESS,0.2245
2026-06-22T00:28:03.629719+00:00,solana,FARTCOIN ,0.3187
2026-06-22T00:28:03.629719+00:00,solana,PENGU,0.4965
2026-06-22T00:28:03.629719+00:00,solana,BUTTCOIN,2.9148
2026-06-22T00:28:03.629719+00:00,solana,TRIPLET,0.2239
2026-06-22T00:28:03.629719+00:00,solana,JUP,0.7032
2026-06-22T00:28:03.629719+00:00,solana,USDG,0.107
2026-06-22T00:28:03.629719+00:00,solana,USDE,0.02
2026-06-22T00:28:03.629719+00:00,solana,FO,0.2571
2026-06-22T00:28:03.629719+00:00,solana,USDC,0.022
2026-06-22T00:28:03.629719+00:00,solana,SOL,0.6444
2026-06-22T00:28:03.629719+00:00,base,CBETH,0.6761
2026-06-22T00:28:03.629719+00:00,base,AERO,0.663
2026-06-22T00:28:03.629719+00:00,base,USDC,0.0049
2026-06-22T00:28:03.629719+00:00,base,USDT,0.1303
2026-06-22T00:28:03.629719+00:00,base,EURC,0.0
2026-06-22T00:28:03.629719+00:00,base,USDN,0.03
2026-06-22T00:28:03.629719+00:00,base,ZEN,0.2212
2026-06-22T00:28:03.629719+00:00,base,WEETH,0.0357
2026-06-22T00:28:03.629719+00:00,base,ETH,1.5423
2026-06-22T00:28:03.629719+00:00,base,CBBTC,0.5907
2026-06-22T00:28:03.629719+00:00,base,VIRTUAL,0.3393
2026-06-22T00:28:03.629719+00:00,base,VVV,0.5597
2026-06-22T00:28:03.629719+00:00,base,WETH,0.3084
2026-06-22T00:28:03.629719+00:00,aptos,USDC,0.03
2026-06-22T00:28:03.629719+00:00,aptos,APT,0.0
2026-06-22T00:29:42.157041+00:00,sui,SUIUSDT,0.0
2026-06-22T00:29:42.157041+00:00,sui,USDC,0.368
2026-06-22T00:29:42.157041+00:00,sui,WAL,0.0
2026-06-22T00:29:42.157041+00:00,sui,CETUS,0.1112
2026-06-22T00:29:42.157041+00:00,sui,USDSUI,0.3313
2026-06-22T00:29:42.157041+00:00,sui,SUI,0.2867
2026-06-22T00:29:42.157041+00:00,solana,JITOSOL,0.2137
2026-06-22T00:29:42.157041+00:00,solana,TRUMP,0.0
2026-06-22T00:29:42.157041+00:00,solana,USELESS,0.2245
2026-06-22T00:29:42.157041+00:00,solana,FARTCOIN ,0.4781
2026-06-22T00:29:42.157041+00:00,solana,PENGU,0.4965
2026-06-22T00:29:42.157041+00:00,solana,BUTTCOIN,2.2272
2026-06-22T00:29:42.157041+00:00,solana,TRIPLET,0.2383
2026-06-22T00:29:42.157041+00:00,solana,JUP,0.7032
2026-06-22T00:29:42.157041+00:00,solana,USDG,0.22
2026-06-22T00:29:42.157041+00:00,solana,USDE,0.02
2026-06-22T00:29:42.157041+00:00,solana,FO,0.2571
2026-06-22T00:29:42.157041+00:00,solana,USDC,0.022
2026-06-22T00:29:42.157041+00:00,solana,SOL,0.6457
2026-06-22T00:29:42.157041+00:00,base,CBETH,0.6792
2026-06-22T00:29:42.157041+00:00,base,AERO,0.624
2026-06-22T00:29:42.157041+00:00,base,USDC,0.0049
2026-06-22T00:29:42.157041+00:00,base,USDT,0.0701
2026-06-22T00:29:42.157041+00:00,base,EURC,0.0
2026-06-22T00:29:42.157041+00:00,base,USDN,0.03
2026-06-22T00:29:42.157041+00:00,base,ZEN,0.4425
2026-06-22T00:29:42.157041+00:00,base,WEETH,0.0357
2026-06-22T00:29:42.157041+00:00,base,ETH,1.5346
2026-06-22T00:29:42.157041+00:00,base,CBBTC,0.5928
2026-06-22T00:29:42.157041+00:00,base,VIRTUAL,0.4243
2026-06-22T00:29:42.157041+00:00,base,VVV,0.2391
2026-06-22T00:29:42.157041+00:00,base,WETH,0.2681
2026-06-22T00:29:42.157041+00:00,aptos,USDC,0.1089
2026-06-22T00:29:42.157041+00:00,aptos,APT,0.0
2026-06-22T00:31:21.157043+00:00,sui,SUIUSDT,0.0
2026-06-22T00:31:21.157043+00:00,sui,USDC,0.4083
2026-06-22T00:31:21.157043+00:00,sui,WAL,0.0
2026-06-22T00:31:21.157043+00:00,sui,CETUS,0.1112
2026-06-22T00:31:21.157043+00:00,sui,USDSUI,0.3112
2026-06-22T00:31:21.157043+00:00,sui,SUI,0.0429
2026-06-22T00:31:21.157043+00:00,solana,JITOSOL,0.1174
2026-06-22T00:31:21.157043+00:00,solana,TRUMP,0.0
2026-06-22T00:31:21.157043+00:00,solana,USELESS,0.0
2026-06-22T00:31:21.157043+00:00,solana,FARTCOIN ,0.4781
2026-06-22T00:31:21.157043+00:00,solana,PENGU,0.4965
2026-06-22T00:31:21.157043+00:00,solana,BUTTCOIN,2.0
2026-06-22T00:31:21.157043+00:00,solana,TRIPLET,0.119
2026-06-22T00:31:21.157043+00:00,solana,JUP,0.8908
2026-06-22T00:31:21.157043+00:00,solana,USDG,0.13
2026-06-22T00:31:21.157043+00:00,solana,USDE,0.02
2026-06-22T00:31:21.157043+00:00,solana,FO,0.2571
2026-06-22T00:31:21.157043+00:00,solana,USDC,0.022
2026-06-22T00:31:21.157043+00:00,solana,SOL,0.6457
2026-06-22T00:31:21.157043+00:00,base,CBETH,0.6792
2026-06-22T00:31:21.157043+00:00,base,AERO,0.624
2026-06-22T00:31:21.157043+00:00,base,USDC,0.0049
2026-06-22T00:31:21.157043+00:00,base,USDT,0.0902
2026-06-22T00:31:21.157043+00:00,base,EURC,0.0
2026-06-22T00:31:21.157043+00:00,base,USDN,0.03
2026-06-22T00:31:21.157043+00:00,base,ZEN,0.2208
2026-06-22T00:31:21.157043+00:00,base,WEETH,0.4651
2026-06-22T00:31:21.157043+00:00,base,ETH,1.5228
2026-06-22T00:31:21.157043+00:00,base,CBBTC,0.5928
2026-06-22T00:31:21.157043+00:00,base,VIRTUAL,0.322
2026-06-22T00:31:21.157043+00:00,base,VVV,0.2258
2026-06-22T00:31:21.157043+00:00,base,WETH,0.2776
2026-06-22T00:31:21.157043+00:00,aptos,USDC,0.1089
2026-06-22T00:31:21.157043+00:00,aptos,APT,0.0
2026-06-22T00:32:59.762056+00:00,sui,SUIUSDT,0.0
2026-06-22T00:32:59.762056+00:00,sui,USDC,0.2855
2026-06-22T00:32:59.762056+00:00,sui,WAL,0.0
2026-06-22T00:32:59.762056+00:00,sui,CETUS,0.0
2026-06-22T00:32:59.762056+00:00,sui,USDSUI,0.2709
2026-06-22T00:32:59.762056+00:00,sui,SUI,0.0285
2026-06-22T00:32:59.762056+00:00,solana,JITOSOL,0.16
2026-06-22T00:32:59.762056+00:00,solana,TRUMP,0.0
2026-06-22T00:32:59.762056+00:00,solana,USELESS,0.014
2026-06-22T00:32:59.762056+00:00,solana,FARTCOIN ,0.4781
2026-06-22T00:32:59.762056+00:00,solana,PENGU,0.4965
2026-06-22T00:32:59.762056+00:00,solana,TRIPLET,0.119
2026-06-22T00:32:59.762056+00:00,solana,JUP,0.7032
2026-06-22T00:32:59.762056+00:00,solana,USDG,0.21
2026-06-22T00:32:59.762056+00:00,solana,USDE,0.02
2026-06-22T00:32:59.762056+00:00,solana,FO,0.2571
2026-06-22T00:32:59.762056+00:00,solana,USDC,0.022
2026-06-22T00:32:59.762056+00:00,solana,SOL,0.3569
2026-06-22T00:32:59.762056+00:00,base,CBETH,0.6328
2026-06-22T00:32:59.762056+00:00,base,AERO,0.663
2026-06-22T00:32:59.762056+00:00,base,USDC,0.0049
2026-06-22T00:32:59.762056+00:00,base,USDT,0.1002
2026-06-22T00:32:59.762056+00:00,base,EURC,0.0
2026-06-22T00:32:59.762056+00:00,base,USDN,0.03
2026-06-22T00:32:59.762056+00:00,base,ZEN,0.0
2026-06-22T00:32:59.762056+00:00,base,WEETH,0.4651
2026-06-22T00:32:59.762056+00:00,base,ETH,1.4624
2026-06-22T00:32:59.762056+00:00,base,CBBTC,0.4978
2026-06-22T00:32:59.762056+00:00,base,VIRTUAL,0.4063
2026-06-22T00:32:59.762056+00:00,base,VVV,0.2258
2026-06-22T00:32:59.762056+00:00,base,WETH,0.267
2026-06-22T00:32:59.762056+00:00,aptos,USDC,0.1189
2026-06-22T00:32:59.762056+00:00,aptos,APT,0.0
2026-06-22T00:34:38.817701+00:00,sui,SUIUSDT,0.0
2026-06-22T00:34:38.817701+00:00,sui,USDC,0.2554
2026-06-22T00:34:38.817701+00:00,sui,WAL,0.0
2026-06-22T00:34:38.817701+00:00,sui,CETUS,0.0
2026-06-22T00:34:38.817701+00:00,sui,USDSUI,0.2709
2026-06-22T00:34:38.817701+00:00,sui,SUI,0.0285
2026-06-22T00:34:38.817701+00:00,solana,JITOSOL,0.1066
2026-06-22T00:34:38.817701+00:00,solana,TRUMP,0.0
2026-06-22T00:34:38.817701+00:00,solana,USELESS,0.2655
2026-06-22T00:34:38.817701+00:00,solana,FARTCOIN ,0.4781
2026-06-22T00:34:38.817701+00:00,solana,PENGU,0.4965
2026-06-22T00:34:38.817701+00:00,solana,TRIPLET,0.4631
2026-06-22T00:34:38.817701+00:00,solana,JUP,0.7032
2026-06-22T00:34:38.817701+00:00,solana,USDG,0.043
2026-06-22T00:34:38.817701+00:00,solana,USDE,0.02
2026-06-22T00:34:38.817701+00:00,solana,FO,0.2142
2026-06-22T00:34:38.817701+00:00,solana,USDC,0.022
2026-06-22T00:34:38.817701+00:00,solana,SOL,0.7026
2026-06-22T00:34:38.817701+00:00,base,CBETH,0.6147
2026-06-22T00:34:38.817701+00:00,base,AERO,0.663
2026-06-22T00:34:38.817701+00:00,base,USDC,0.0049
2026-06-22T00:34:38.817701+00:00,base,USDT,0.1002
2026-06-22T00:34:38.817701+00:00,base,EURC,0.0
2026-06-22T00:34:38.817701+00:00,base,USDN,0.03
2026-06-22T00:34:38.817701+00:00,base,ZEN,0.0
2026-06-22T00:34:38.817701+00:00,base,WEETH,0.4651
2026-06-22T00:34:38.817701+00:00,base,ETH,1.4624
2026-06-22T00:34:38.817701+00:00,base,CBBTC,0.4985
2026-06-22T00:34:38.817701+00:00,base,VIRTUAL,0.5079
2026-06-22T00:34:38.817701+00:00,base,VVV,0.2258
2026-06-22T00:34:38.817701+00:00,base,WETH,0.2168
2026-06-22T00:34:38.817701+00:00,aptos,USDC,0.1189
2026-06-22T00:34:38.817701+00:00,aptos,APT,0.0
2026-06-22T00:36:18.471325+00:00,sui,SUIUSDT,0.0
2026-06-22T00:36:18.471325+00:00,sui,USDC,0.2655
2026-06-22T00:36:18.471325+00:00,sui,WAL,0.0
2026-06-22T00:36:18.471325+00:00,sui,CETUS,0.3889
2026-06-22T00:36:18.471325+00:00,sui,USDSUI,0.2709
2026-06-22T00:36:18.471325+00:00,sui,SUI,0.0285
2026-06-22T00:36:18.471325+00:00,solana,JITOSOL,0.096
2026-06-22T00:36:18.471325+00:00,solana,TRUMP,0.0
2026-06-22T00:36:18.471325+00:00,solana,USELESS,0.4465
2026-06-22T00:36:18.471325+00:00,solana,FARTCOIN ,0.4781
2026-06-22T00:36:18.471325+00:00,solana,PUMP,0.2694
2026-06-22T00:36:18.471325+00:00,solana,PENGU,0.4965
2026-06-22T00:36:18.471325+00:00,solana,TRIPLET,0.0
2026-06-22T00:36:18.471325+00:00,solana,JUP,1.4643
2026-06-22T00:36:18.471325+00:00,solana,USDG,0.14
2026-06-22T00:36:18.471325+00:00,solana,USDE,0.02
2026-06-22T00:36:18.471325+00:00,solana,FO,0.2571
2026-06-22T00:36:18.471325+00:00,solana,USDC,0.022
2026-06-22T00:36:18.471325+00:00,solana,SOL,0.6194
2026-06-22T00:36:18.471325+00:00,base,CBETH,0.6147
2026-06-22T00:36:18.471325+00:00,base,AERO,0.7215
2026-06-22T00:36:18.471325+00:00,base,USDC,0.0049
2026-06-22T00:36:18.471325+00:00,base,USDT,0.0401
2026-06-22T00:36:18.471325+00:00,base,EURC,0.0
2026-06-22T00:36:18.471325+00:00,base,USDN,0.03
2026-06-22T00:36:18.471325+00:00,base,ZEN,0.0
2026-06-22T00:36:18.471325+00:00,base,WEETH,0.4651
2026-06-22T00:36:18.471325+00:00,base,ETH,1.4624
2026-06-22T00:36:18.471325+00:00,base,CBBTC,0.4956
2026-06-22T00:36:18.471325+00:00,base,VIRTUAL,0.4232
2026-06-22T00:36:18.471325+00:00,base,VVV,0.2258
2026-06-22T00:36:18.471325+00:00,base,WETH,0.2658
2026-06-22T00:36:18.471325+00:00,aptos,USDC,0.1199
2026-06-22T00:36:18.471325+00:00,aptos,APT,0.0
2026-06-22T00:48:17.365531+00:00,sui,SUIUSDT,0.0
2026-06-22T00:48:17.365531+00:00,sui,USDC,0.3861
2026-06-22T00:48:17.365531+00:00,sui,WAL,0.0
2026-06-22T00:48:17.365531+00:00,sui,CETUS,0.1106
2026-06-22T00:48:17.365531+00:00,sui,USDSUI,0.4221
2026-06-22T00:48:17.365531+00:00,sui,SUI,0.2991
2026-06-22T00:48:17.365531+00:00,solana,JITOSOL,0.2762
2026-06-22T00:48:17.365531+00:00,solana,TRUMP,0.0
2026-06-22T00:48:17.365531+00:00,solana,USELESS,0.1385
2026-06-22T00:48:17.365531+00:00,solana,FARTCOIN ,0.1582
2026-06-22T00:48:17.365531+00:00,solana,PENGU,1.0683
2026-06-22T00:48:17.365531+00:00,solana,TRIPLET,0.0299
2026-06-22T00:48:17.365531+00:00,solana,JUP,1.5116
2026-06-22T00:48:17.365531+00:00,solana,USDG,0.124
2026-06-22T00:48:17.365531+00:00,solana,USDE,0.02
2026-06-22T00:48:17.365531+00:00,solana,FO,0.1285
2026-06-22T00:48:17.365531+00:00,solana,USDC,0.011
2026-06-22T00:48:17.365531+00:00,solana,SOL,0.5198
2026-06-22T00:48:17.365531+00:00,base,CBETH,0.876
2026-06-22T00:48:17.365531+00:00,base,AERO,1.1302
2026-06-22T00:48:17.365531+00:00,base,USDC,0.0049
2026-06-22T00:48:17.365531+00:00,base,USDT,0.02
2026-06-22T00:48:17.365531+00:00,base,EURC,0.0
2026-06-22T00:48:17.365531+00:00,base,USDN,0.03
2026-06-22T00:48:17.365531+00:00,base,ZEN,0.0
2026-06-22T00:48:17.365531+00:00,base,WEETH,0.8621
2026-06-22T00:48:17.365531+00:00,base,ETH,0.9809
2026-06-22T00:48:17.365531+00:00,base,CBBTC,1.114
2026-06-22T00:48:17.365531+00:00,base,VIRTUAL,1.1512
2026-06-22T00:48:17.365531+00:00,base,VVV,0.5102
2026-06-22T00:48:17.365531+00:00,base,WETH,0.4271
2026-06-22T00:48:17.365531+00:00,aptos,USDC,0.1099
2026-06-22T00:48:17.365531+00:00,aptos,APT,0.0
2026-06-22T00:49:55.651768+00:00,sui,SUIUSDT,0.0
2026-06-22T00:49:55.651768+00:00,sui,USDC,0.3861
2026-06-22T00:49:55.651768+00:00,sui,WAL,0.0
2026-06-22T00:49:55.651768+00:00,sui,CETUS,0.1106
2026-06-22T00:49:55.651768+00:00,sui,USDSUI,0.4221
2026-06-22T00:49:55.651768+00:00,sui,SUI,0.2991
2026-06-22T00:49:55.651768+00:00,solana,JITOSOL,0.3691
2026-06-22T00:49:55.651768+00:00,solana,TRUMP,0.0
2026-06-22T00:49:55.651768+00:00,solana,USELESS,0.0969
2026-06-22T00:49:55.651768+00:00,solana,FARTCOIN ,0.1582
2026-06-22T00:49:55.651768+00:00,solana,PENGU,1.0683
2026-06-22T00:49:55.651768+00:00,solana,TRIPLET,0.3881
2026-06-22T00:49:55.651768+00:00,solana,JUP,1.7005
2026-06-22T00:49:55.651768+00:00,solana,USDG,0.094
2026-06-22T00:49:55.651768+00:00,solana,USDE,0.02
2026-06-22T00:49:55.651768+00:00,solana,FO,0.1285
2026-06-22T00:49:55.651768+00:00,solana,USDC,0.011
2026-06-22T00:49:55.651768+00:00,solana,SOL,0.5349
2026-06-22T00:49:55.651768+00:00,base,CBETH,0.8585
2026-06-22T00:49:55.651768+00:00,base,AERO,1.1302
2026-06-22T00:49:55.651768+00:00,base,USDC,0.0049
2026-06-22T00:49:55.651768+00:00,base,USDT,0.1202
2026-06-22T00:49:55.651768+00:00,base,EURC,0.0
2026-06-22T00:49:55.651768+00:00,base,USDN,0.03
2026-06-22T00:49:55.651768+00:00,base,ZEN,0.0
2026-06-22T00:49:55.651768+00:00,base,WEETH,0.8621
2026-06-22T00:49:55.651768+00:00,base,ETH,1.046
2026-06-22T00:49:55.651768+00:00,base,CBBTC,1.1801
2026-06-22T00:49:55.651768+00:00,base,VIRTUAL,0.9819
2026-06-22T00:49:55.651768+00:00,base,VVV,0.5102
2026-06-22T00:49:55.651768+00:00,base,WETH,0.4015
2026-06-22T00:49:55.651768+00:00,aptos,USDC,0.1099
2026-06-22T00:49:55.651768+00:00,aptos,APT,0.0
2026-06-22T00:51:34.338566+00:00,sui,SUIUSDT,0.0
2026-06-22T00:51:34.338566+00:00,sui,USDC,0.3861
2026-06-22T00:51:34.338566+00:00,sui,WAL,0.0
2026-06-22T00:51:34.338566+00:00,sui,CETUS,0.1106
2026-06-22T00:51:34.338566+00:00,sui,USDSUI,0.4221
2026-06-22T00:51:34.338566+00:00,sui,SUI,0.2991
2026-06-22T00:51:34.338566+00:00,solana,JITOSOL,0.5649
2026-06-22T00:51:34.338566+00:00,solana,TRUMP,0.0
2026-06-22T00:51:34.338566+00:00,solana,USELESS,0.2498
2026-06-22T00:51:34.338566+00:00,solana,FARTCOIN ,0.3175
2026-06-22T00:51:34.338566+00:00,solana,PUMP,0.4021
2026-06-22T00:51:34.338566+00:00,solana,PENGU,0.1791
2026-06-22T00:51:34.338566+00:00,solana,TRIPLET,0.597
2026-06-22T00:51:34.338566+00:00,solana,JUP,1.7005
2026-06-22T00:51:34.338566+00:00,solana,USDG,0.124
2026-06-22T00:51:34.338566+00:00,solana,USDE,0.02
2026-06-22T00:51:34.338566+00:00,solana,FO,0.1285
2026-06-22T00:51:34.338566+00:00,solana,USDC,0.011
2026-06-22T00:51:34.338566+00:00,solana,SOL,0.3288
2026-06-22T00:51:34.338566+00:00,base,CBETH,0.8543
2026-06-22T00:51:34.338566+00:00,base,AERO,1.2081
2026-06-22T00:51:34.338566+00:00,base,USDC,0.0049
2026-06-22T00:51:34.338566+00:00,base,USDT,0.2405
2026-06-22T00:51:34.338566+00:00,base,EURC,0.0
2026-06-22T00:51:34.338566+00:00,base,USDN,0.03
2026-06-22T00:51:34.338566+00:00,base,ZEN,0.0
2026-06-22T00:51:34.338566+00:00,base,WEETH,0.8621
2026-06-22T00:51:34.338566+00:00,base,ETH,1.2129
2026-06-22T00:51:34.338566+00:00,base,CBBTC,1.209
2026-06-22T00:51:34.338566+00:00,base,VIRTUAL,1.0665
2026-06-22T00:51:34.338566+00:00,base,VVV,0.5102
2026-06-22T00:51:34.338566+00:00,base,WETH,0.3957
2026-06-22T00:51:34.338566+00:00,aptos,USDC,0.03
2026-06-22T00:51:34.338566+00:00,aptos,APT,0.0
2026-06-22T00:53:13.926648+00:00,sui,SUIUSDT,0.0
2026-06-22T00:53:13.926648+00:00,sui,USDC,0.3861
2026-06-22T00:53:13.926648+00:00,sui,WAL,0.0
2026-06-22T00:53:13.926648+00:00,sui,CETUS,0.1106
2026-06-22T00:53:13.926648+00:00,sui,USDSUI,0.4221
2026-06-22T00:53:13.926648+00:00,sui,SUI,0.2991
2026-06-22T00:53:13.926648+00:00,solana,JITOSOL,0.5863
2026-06-22T00:53:13.926648+00:00,solana,TRUMP,0.5263
2026-06-22T00:53:13.926648+00:00,solana,USELESS,0.2221
2026-06-22T00:53:13.926648+00:00,solana,FARTCOIN ,0.3968
2026-06-22T00:53:13.926648+00:00,solana,PUMP,0.4021
2026-06-22T00:53:13.926648+00:00,solana,PENGU,0.0745
2026-06-22T00:53:13.926648+00:00,solana,TRIPLET,0.0299
2026-06-22T00:53:13.926648+00:00,solana,JUP,1.7005
2026-06-22T00:53:13.926648+00:00,solana,USDG,0.124
2026-06-22T00:53:13.926648+00:00,solana,USDE,0.02
2026-06-22T00:53:13.926648+00:00,solana,FO,0.1714
2026-06-22T00:53:13.926648+00:00,solana,USDC,0.019
2026-06-22T00:53:13.926648+00:00,solana,SOL,0.4797
2026-06-22T00:53:13.926648+00:00,base,CBETH,0.8245
2026-06-22T00:53:13.926648+00:00,base,AERO,1.1302
2026-06-22T00:53:13.926648+00:00,base,USDC,0.0049
2026-06-22T00:53:13.926648+00:00,base,USDT,0.1002
2026-06-22T00:53:13.926648+00:00,base,EURC,0.0
2026-06-22T00:53:13.926648+00:00,base,USDN,0.03
2026-06-22T00:53:13.926648+00:00,base,ZEN,0.0
2026-06-22T00:53:13.926648+00:00,base,WEETH,0.8621
2026-06-22T00:53:13.926648+00:00,base,ETH,1.2037
2026-06-22T00:53:13.926648+00:00,base,CBBTC,1.209
2026-06-22T00:53:13.926648+00:00,base,VIRTUAL,0.8465
2026-06-22T00:53:13.926648+00:00,base,VVV,0.4439
2026-06-22T00:53:13.926648+00:00,base,WETH,0.3957
2026-06-22T00:53:13.926648+00:00,aptos,USDC,0.03
2026-06-22T00:53:13.926648+00:00,aptos,APT,0.0
2026-06-22T00:54:52.939065+00:00,sui,SUIUSDT,0.0
2026-06-22T00:54:52.939065+00:00,sui,USDC,0.3861
2026-06-22T00:54:52.939065+00:00,sui,WAL,0.2024
2026-06-22T00:54:52.939065+00:00,sui,CETUS,0.1106
2026-06-22T00:54:52.939065+00:00,sui,USDSUI,0.4221
2026-06-22T00:54:52.939065+00:00,sui,SUI,0.2991
2026-06-22T00:54:52.939065+00:00,solana,JITOSOL,0.4899
2026-06-22T00:54:52.939065+00:00,solana,TRUMP,0.5236
2026-06-22T00:54:52.939065+00:00,solana,USELESS,0.2221
2026-06-22T00:54:52.939065+00:00,solana,FARTCOIN ,0.0
2026-06-22T00:54:52.939065+00:00,solana,PUMP,0.4021
2026-06-22T00:54:52.939065+00:00,solana,PENGU,0.0745
2026-06-22T00:54:52.939065+00:00,solana,TRIPLET,0.0774
2026-06-22T00:54:52.939065+00:00,solana,JUP,1.7005
2026-06-22T00:54:52.939065+00:00,solana,USDG,0.124
2026-06-22T00:54:52.939065+00:00,solana,USDE,0.02
2026-06-22T00:54:52.939065+00:00,solana,FO,0.1714
2026-06-22T00:54:52.939065+00:00,solana,USDC,0.02
2026-06-22T00:54:52.939065+00:00,solana,SOL,0.6031
2026-06-22T00:54:52.939065+00:00,base,CBETH,0.8245
2026-06-22T00:54:52.939065+00:00,base,AERO,1.0717
2026-06-22T00:54:52.939065+00:00,base,USDC,0.0049
2026-06-22T00:54:52.939065+00:00,base,USDT,0.0601
2026-06-22T00:54:52.939065+00:00,base,EURC,0.0
2026-06-22T00:54:52.939065+00:00,base,USDN,0.03
2026-06-22T00:54:52.939065+00:00,base,ZEN,0.0
2026-06-22T00:54:52.939065+00:00,base,WEETH,0.8621
2026-06-22T00:54:52.939065+00:00,base,ETH,1.1635
2026-06-22T00:54:52.939065+00:00,base,CBBTC,1.1917
2026-06-22T00:54:52.939065+00:00,base,VIRTUAL,0.9311
2026-06-22T00:54:52.939065+00:00,base,VVV,0.4439
2026-06-22T00:54:52.939065+00:00,base,WETH,0.3957
2026-06-22T00:54:52.939065+00:00,aptos,USDC,0.03
2026-06-22T00:54:52.939065+00:00,aptos,APT,0.0
2026-06-22T00:56:32.200429+00:00,sui,SUIUSDT,0.0
2026-06-22T00:56:32.200429+00:00,sui,USDC,0.3861
2026-06-22T00:56:32.200429+00:00,sui,WAL,0.0
2026-06-22T00:56:32.200429+00:00,sui,CETUS,0.0553
2026-06-22T00:56:32.200429+00:00,sui,USDSUI,0.4221
2026-06-22T00:56:32.200429+00:00,sui,SUI,0.2991
2026-06-22T00:56:32.200429+00:00,solana,JITOSOL,0.4899
2026-06-22T00:56:32.200429+00:00,solana,TRUMP,0.0
2026-06-22T00:56:32.200429+00:00,solana,USELESS,0.2221
2026-06-22T00:56:32.200429+00:00,solana,FARTCOIN ,0.0
2026-06-22T00:56:32.200429+00:00,solana,PUMP,0.4021
2026-06-22T00:56:32.200429+00:00,solana,PENGU,0.0745
2026-06-22T00:56:32.200429+00:00,solana,TRIPLET,0.513
2026-06-22T00:56:32.200429+00:00,solana,JUP,1.3226
2026-06-22T00:56:32.200429+00:00,solana,USDG,0.036
2026-06-22T00:56:32.200429+00:00,solana,USDE,0.02
2026-06-22T00:56:32.200429+00:00,solana,FO,0.1285
2026-06-22T00:56:32.200429+00:00,solana,USDC,0.011
2026-06-22T00:56:32.200429+00:00,solana,SOL,0.6031
2026-06-22T00:56:32.200429+00:00,base,CBETH,0.7894
2026-06-22T00:56:32.200429+00:00,base,AERO,1.0717
2026-06-22T00:56:32.200429+00:00,base,USDC,0.0049
2026-06-22T00:56:32.200429+00:00,base,USDT,0.0301
2026-06-22T00:56:32.200429+00:00,base,EURC,0.0
2026-06-22T00:56:32.200429+00:00,base,USDN,0.03
2026-06-22T00:56:32.200429+00:00,base,ZEN,0.0
2026-06-22T00:56:32.200429+00:00,base,WEETH,0.8621
2026-06-22T00:56:32.200429+00:00,base,ETH,1.0325
2026-06-22T00:56:32.200429+00:00,base,CBBTC,1.2301
2026-06-22T00:56:32.200429+00:00,base,VIRTUAL,0.965
2026-06-22T00:56:32.200429+00:00,base,VVV,0.4439
2026-06-22T00:56:32.200429+00:00,base,WETH,0.3392
2026-06-22T00:56:32.200429+00:00,aptos,USDC,0.03
2026-06-22T00:56:32.200429+00:00,aptos,APT,0.0
