t0,chain,token,entry_spread_pct,lo_dex,hi_dex,min_tvl,whale,n_samples,n_pos_after_entry,best_net_pct,actionable
2026-06-23T21:32:39.495834+00:00,base,EURC,0.885,aerodrome,aerodrome,604613,1,3,0,-0.2781,0
2026-06-23T21:37:37.030481+00:00,base,EURC,0.885,aerodrome,aerodrome,582861,0,5,0,-0.2471,0
2026-06-23T21:21:36.351578+00:00,solana,MET,1.2025,meteora,meteora,685705,1,19,0,-0.3346,0
2026-06-23T21:24:51.003073+00:00,solana,USELESS,0.3046,raydium,meteora,298144,1,17,0,-1.3879,0
2026-06-23T21:24:51.003073+00:00,base,AERO,0.4551,aerodrome,aerodrome,530515,1,19,0,-0.1918,0
2026-06-23T21:26:29.717432+00:00,solana,ORE,0.8264,meteora,orca,254377,1,19,0,-1.7232,0
2026-06-23T21:30:59.638466+00:00,solana,SOL,1.6115,meteora,meteora,1103189,1,17,16,1.0048,1
2026-06-23T21:28:06.963505+00:00,base,CBBTC,0.8889,aerodrome,uniswap,681303,1,19,0,-0.215,0
2026-06-23T21:29:44.214117+00:00,base,WETH,0.6363,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,386496,1,18,0,-0.3953,0
2026-06-23T22:01:09.555544+00:00,solana,ORE,0.601,meteora,orca,255036,1,2,0,-2.0532,0
2026-06-23T21:34:18.466676+00:00,sui,USDC,0.3861,turbos-finance,cetus,440194,0,17,0,-1.7662,0
2026-06-23T21:34:18.466676+00:00,base,WEETH,0.4537,aerodrome,aerodrome,387755,0,17,0,-1.0705,0
2026-06-23T22:04:33.454419+00:00,base,EURC,0.885,aerodrome,aerodrome,609773,1,3,0,-0.2725,0
2026-06-23T22:07:57.441432+00:00,solana,FARTCOIN ,0.3106,orca,raydium,456166,1,2,0,-0.5721,0
2026-06-23T21:40:55.152368+00:00,base,VIRTUAL,0.8048,aerodrome,uniswap,1102045,1,17,0,-0.0244,0
2026-06-23T21:42:34.405072+00:00,solana,JUP,2.0357,meteora,meteora,410356,1,17,10,0.8584,1
2026-06-23T22:25:26.875827+00:00,base,EURC,0.885,aerodrome,aerodrome,571572,1,3,0,-0.3164,0
2026-06-23T22:02:51.174024+00:00,base,WETH,0.7411,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,386510,1,13,0,-0.2104,0
2026-06-23T22:02:51.174024+00:00,base,CBBTC,0.4297,uniswap,uniswap,445926,1,13,0,-0.3592,0
2026-06-23T22:04:33.454419+00:00,solana,HYPE,0.5302,meteora,meteora,338020,1,13,10,14.027,1
2026-06-23T22:06:15.341123+00:00,solana,MET,0.9975,meteora,meteora,893385,1,13,0,-0.0765,0
2026-06-23T22:07:57.441432+00:00,solana,SOL,1.0248,raydium,meteora,1103197,1,13,11,0.2497,1
2026-06-23T22:07:57.441432+00:00,solana,PENGU,0.494,orca,meteora,2173488,0,13,0,-0.0526,0
2026-06-23T22:11:20.928192+00:00,solana,POPCAT,0.5713,raydium,raydium,618222,1,11,0,-0.5,0
2026-06-23T22:13:02.805041+00:00,solana,JITOSOL,0.3896,meteora,raydium,1752768,0,10,0,-0.4266,0
2026-06-23T22:25:26.875827+00:00,solana,JUP,0.6326,meteora,meteora,712191,1,13,0,-0.4295,0
2026-06-23T22:25:26.875827+00:00,base,AERO,0.8911,aerodrome,aerodrome,571978,1,13,0,-0.3097,0
2026-06-23T22:25:26.875827+00:00,base,WEETH,0.7125,aerodrome,aerodrome,388753,0,13,0,-0.818,0
2026-06-23T22:25:26.875827+00:00,base,CBETH,0.4786,hydrex,aerodrome,1374305,0,13,0,-0.314,0
2026-06-23T22:25:26.875827+00:00,base,VVV,0.431,aerodrome,uniswap,526498,0,13,0,-0.394,0
2026-06-23T22:25:26.875827+00:00,base,VIRTUAL,0.4007,aerodrome,uniswap,1103038,1,13,0,-0.4633,0
2026-06-23T22:36:59.552647+00:00,solana,HYPE,0.7873,meteora,orca,364933,1,10,0,-1.243,0
2026-06-23T22:35:20.306905+00:00,base,WETH,0.6566,uniswap,aerodrome,711982,1,11,0,-0.4049,0
2026-06-23T22:36:59.552647+00:00,base,CBBTC,0.5818,pancakeswap,aerodrome,527523,1,10,0,-0.4547,0
2026-06-23T22:50:58.799835+00:00,solana,MET,0.9792,meteora,meteora,698763,1,12,0,-0.0344,0
2026-06-23T23:23:46.921829+00:00,sui,CETUS,0.5705,cetus,cetus,435651,0,2,0,-1.0968,0
2026-06-23T22:54:21.415395+00:00,solana,SOL,1.0832,raydium,meteora,1103202,1,12,9,0.5436,1
2026-06-23T22:57:43.893730+00:00,base,VIRTUAL,0.4023,aerodrome,uniswap,769944,1,12,0,-0.3053,0
2026-06-23T23:15:41.596182+00:00,base,AERO,1.0429,aerodrome,uniswap,339668,1,13,0,-0.6362,0
2026-06-23T23:17:18.413170+00:00,solana,JUP,0.7847,meteora,meteora,410754,1,13,1,0.0573,0
2026-06-23T23:17:18.413170+00:00,base,WETH,0.5424,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,386481,1,13,0,-0.5728,0
2026-06-23T23:20:32.136695+00:00,sui,USDSUI,0.4008,turbos-finance,bluefin,292227,0,13,0,-1.277,0
2026-06-23T23:25:23.670463+00:00,sui,USDC,0.3761,turbos-finance,cetus,489231,0,11,0,-1.0029,0
2026-06-23T23:27:00.761937+00:00,solana,SOL,1.0102,meteora,meteora,1255368,1,10,5,0.2093,1
2026-06-24T00:03:24.366234+00:00,base,EURC,0.885,aerodrome,aerodrome,572433,1,2,0,-1.2007,0
2026-06-24T00:03:24.366234+00:00,solana,TRUMP,0.5682,meteora,meteora,3788706,0,4,0,-0.038,0
2026-06-23T23:39:41.587700+00:00,solana,HYPE,0.5987,orca,meteora,1027451,1,13,0,-0.2899,0
2026-06-23T23:41:18.476338+00:00,base,VIRTUAL,0.4727,aerodrome,uniswap,1098224,1,13,0,-0.2877,0
2026-06-24T00:08:22.497317+00:00,solana,POPCAT,0.6137,raydium,raydium,617985,0,6,0,-0.6332,0
2026-06-23T23:47:55.799727+00:00,solana,FARTCOIN ,0.8607,raydium,orca,456855,0,14,0,-0.5153,0
2026-06-23T23:47:55.799727+00:00,solana,JITOSOL,0.4933,meteora,orca,2287437,0,14,0,-0.2381,0
2026-06-23T23:47:55.799727+00:00,base,AERO,1.0147,aerodrome,aerodrome,605666,1,14,3,0.0111,1
2026-06-23T23:47:55.799727+00:00,base,CBBTC,0.4008,uniswap,uniswap,2960369,1,14,0,-0.2359,0
2026-06-23T23:49:35.234127+00:00,solana,ORE,0.945,meteora,orca,256556,1,14,0,-0.7358,0
2026-06-23T23:49:35.234127+00:00,solana,JUP,0.7847,meteora,meteora,410754,1,14,0,-0.4712,0
2026-06-23T23:49:35.234127+00:00,base,WETH,0.6941,uniswap,quickswap,366756,1,14,0,-0.1386,0
2026-06-24T00:05:03.402479+00:00,solana,SOL,0.705,meteora,meteora,645549,1,19,4,0.8132,1
2026-06-24T00:08:22.497317+00:00,solana,MET,1.0526,meteora,meteora,696318,1,19,1,0.1152,0
2026-06-24T00:13:20.005866+00:00,base,VIRTUAL,0.6971,aerodrome,uniswap,403842,1,19,0,-0.3063,0
2026-06-24T00:20:44.669697+00:00,base,AERO,0.9988,uniswap,aerodrome,344059,1,18,0,-0.1203,0
2026-06-24T00:20:44.669697+00:00,base,CBBTC,0.6919,aerodrome,hydrex,684686,1,18,0,-0.3604,0
2026-06-24T00:20:44.669697+00:00,base,DIEM,0.5552,aerodrome,aerodrome,3630903,0,18,0,-0.0565,0
2026-06-24T00:22:26.635002+00:00,base,WETH,0.784,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,386512,1,18,0,-0.1331,0
2026-06-24T00:32:41.826326+00:00,sui,USDSUI,0.3305,turbos-finance,bluefin,295902,1,18,0,-1.2123,0
2026-06-24T00:32:41.826326+00:00,solana,JUP,0.6295,meteora,meteora,722768,1,18,0,-0.6189,0
2026-06-24T00:37:59.595341+00:00,solana,SOL,0.403,raydium,raydium,555765,1,18,2,0.5137,1
2026-06-24T00:41:32.542214+00:00,solana,PENGU,0.5727,orca,meteora,2184947,0,18,0,-0.1109,0
2026-06-24T00:43:18.772592+00:00,sui,USDC,0.3861,turbos-finance,cetus,545354,1,18,0,-1.5712,0
2026-06-24T00:48:54.222915+00:00,solana,USDC,2.7702,orca,orca,1172936,1,15,0,-0.7718,0
2026-06-24T00:48:54.222915+00:00,base,VIRTUAL,0.7495,aerodrome,uniswap,403951,1,15,0,-0.0956,0
2026-06-24T00:53:44.668777+00:00,base,CBBTC,0.6785,aerodrome,uniswap,685114,1,12,0,-0.7148,0
2026-06-24T00:55:21.306805+00:00,base,WETH,0.9614,uniswap,quickswap,362672,1,11,0,-0.3238,0
2026-06-24T01:02:40.972085+00:00,sui,CETUS,0.3392,cetus,cetus,437692,0,10,0,-1.0176,0
2026-06-24T01:02:40.972085+00:00,solana,HYPE,0.3825,meteora,orca,364652,1,10,2,0.1559,1
2026-06-24T01:04:18.904092+00:00,solana,ARC,8.5218,raydium,meteora,344774,0,10,9,6.8611,1
2026-06-24T01:33:08.421285+00:00,base,EURC,0.885,aerodrome,aerodrome,573960,1,2,0,-1.199,0
2026-06-24T01:05:55.886357+00:00,solana,JUP,0.8256,meteora,meteora,410953,1,10,3,0.0598,1
2026-06-24T01:07:32.634031+00:00,base,VVV,0.5084,aerodrome,uniswap,523970,0,10,0,-0.2104,0
2026-06-24T01:09:09.442909+00:00,base,AERO,1.0946,aerodrome,uniswap,348111,1,10,3,0.1131,1
2026-06-24T01:10:46.544092+00:00,solana,SOL,0.7195,raydium,meteora,1103343,1,10,0,-0.4436,0
2026-06-24T01:10:46.544092+00:00,base,ETH,0.4796,uniswap,uniswap,258650,0,10,0,-1.0211,0
2026-06-24T01:54:38.666218+00:00,solana,USDG,0.5275,orca,orca,3344743,0,6,0,-0.4,0
2026-06-24T01:31:32.073207+00:00,base,WETH,0.9439,uniswap,pancakeswap,711952,1,14,0,-0.0837,0
2026-06-24T01:31:32.073207+00:00,base,CBBTC,0.3574,aerodrome,pancakeswap,395048,1,14,4,0.0306,1
2026-06-24T01:33:08.421285+00:00,solana,JITOSOL,0.7809,orca,raydium,1771009,0,14,3,0.0877,1
2026-06-24T01:33:08.421285+00:00,base,VIRTUAL,1.0803,aerodrome,aerodrome,502738,1,14,0,-0.1496,0
2026-06-24T01:33:08.421285+00:00,base,WEETH,1.0438,aerodrome,aerodrome,388708,0,14,0,-0.4868,0
2026-06-24T01:33:08.421285+00:00,base,CBETH,0.4102,alien-base,hydrex,264770,1,14,0,-1.1729,0
2026-06-24T01:36:17.876089+00:00,solana,HYPE,0.3176,orca,meteora,1030252,1,13,0,-0.4066,0
2026-06-24T01:37:52.431409+00:00,solana,ORE,0.9491,meteora,orca,259087,1,12,0,-0.7849,0
2026-06-24T01:39:26.919650+00:00,solana,JUP,1.3088,meteora,meteora,721327,1,11,0,-0.7303,0
2026-06-24T01:34:43.093619+00:00,base,DIEM,0.5725,aerodrome,aerodrome,333748,0,14,8,0.1213,1
2026-06-24T01:41:01.505036+00:00,base,AERO,0.7359,aerodrome,aerodrome,582085,1,10,2,0.211,1
2026-06-24T01:53:03.578822+00:00,solana,SOL,0.6296,meteora,pumpswap,647943,1,13,6,6.3066,1
2026-06-24T01:53:03.578822+00:00,base,VVV,0.8715,uniswap,uniswap,427309,0,13,0,-0.3171,0
2026-06-24T02:30:54.025567+00:00,solana,POPCAT,0.3005,raydium,raydium,623704,1,2,0,-1.1056,0
2026-06-24T02:04:22.647247+00:00,base,WETH,0.7168,uniswap,uniswap,715517,1,13,0,-0.4142,0
2026-06-24T02:04:22.647247+00:00,base,CBBTC,0.3721,aerodrome,quickswap,257810,1,13,0,-0.657,0
2026-06-24T02:34:14.010718+00:00,solana,USDE,11.1457,orca,orca,2147526,1,4,2,10.459,1
2026-06-24T02:17:01.726636+00:00,base,VIRTUAL,0.5934,aerodrome,uniswap,776463,1,18,0,-0.3231,0
2026-06-24T02:20:18.985807+00:00,solana,MET,1.0303,meteora,meteora,861190,1,18,11,0.1336,1
2026-06-24T02:20:18.985807+00:00,base,AERO,0.9817,aerodrome,aerodrome,575915,1,18,0,-0.1934,0
2026-06-24T02:21:58.939781+00:00,solana,JUP,1.1696,meteora,meteora,410953,1,18,0,-0.3043,0
2026-06-24T02:21:58.939781+00:00,solana,HYPE,0.659,meteora,meteora,339947,1,18,0,-0.271,0
2026-06-24T02:25:18.047056+00:00,solana,SOL,0.734,orca,meteora,1103376,1,18,5,0.2093,1
2026-06-24T02:42:33.117320+00:00,sui,SUI,0.4436,steamm,momentum,338453,0,13,0,-0.6859,0
2026-06-24T02:37:33.670116+00:00,base,WETH,0.4327,uniswap,uniswap,717000,1,17,0,-0.6266,0
2026-06-24T02:39:14.458592+00:00,sui,CETUS,0.5701,cetus,cetus,435785,0,17,0,-0.9628,0
2026-06-24T02:39:14.458592+00:00,base,CBBTC,0.3847,aerodrome,uniswap,447632,1,17,0,-0.2606,0
2026-06-24T02:45:40.936624+00:00,sui,USDSUI,0.4911,turbos-finance,cetus,348622,0,18,0,-0.9497,0
2026-06-24T02:50:40.219982+00:00,solana,ORE,1.1025,meteora,orca,257041,0,18,0,-0.4424,0
2026-06-24T02:50:40.219982+00:00,base,VIRTUAL,0.3493,aerodrome,aerodrome,490868,1,18,0,-0.3573,0
2026-06-24T02:54:00.060750+00:00,solana,JUP,1.2189,meteora,meteora,410953,1,18,9,0.3907,1
2026-06-24T02:55:41.355234+00:00,solana,HYPE,0.3008,meteora,meteora,1444751,1,18,0,-0.4152,0
2026-06-24T02:57:20.148629+00:00,solana,USELESS,0.6144,meteora,raydium,296185,0,18,0,-1.2366,0
2026-06-24T03:04:22.182949+00:00,solana,SOL,1.0832,meteora,meteora,643994,1,17,15,4.4423,1
2026-06-24T03:07:41.579072+00:00,base,AERO,1.2907,aerodrome,uniswap,343622,0,17,0,-0.3542,0
2026-06-24T03:09:22.704563+00:00,base,WETH,0.3923,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,386478,1,17,0,-0.5374,0
2026-06-24T03:12:42.507588+00:00,base,CBBTC,0.3739,aerodrome,aerodrome,526350,1,17,0,-0.7629,0
2026-06-24T03:18:51.658041+00:00,base,ETH,0.8383,uniswap,uniswap,698914,0,17,0,-0.1813,0
2026-06-24T03:36:13.244581+00:00,sui,CETUS,0.4571,cetus,cetus,435241,0,13,0,-0.9629,0
2026-06-24T03:25:19.298284+00:00,solana,POPCAT,0.6825,raydium,raydium,602435,0,18,0,-0.741,0
2026-06-24T03:34:27.633131+00:00,base,CBETH,0.3256,aerodrome,alien-base,263674,0,15,0,-0.9238,0
2026-06-24T03:32:39.231343+00:00,solana,JUP,1.8646,meteora,meteora,410953,1,17,16,0.3907,1
2026-06-24T03:36:13.244581+00:00,solana,SOL,0.8647,meteora,meteora,644867,1,18,8,0.2093,1
2026-06-24T03:37:59.391956+00:00,sui,USDSUI,0.6426,turbos-finance,bluefin,291619,0,18,0,-1.2996,0
2026-06-24T03:37:59.391956+00:00,solana,HYPE,0.3775,orca,meteora,338803,1,18,0,-0.153,0
2026-06-24T03:37:59.391956+00:00,base,VVV,1.1923,uniswap,uniswap,419599,0,18,0,-0.4125,0
2026-06-24T03:39:45.555303+00:00,solana,JITOSOL,0.6445,meteora,orca,1891214,0,18,0,-0.0226,0
2026-06-24T03:52:04.591193+00:00,solana,USDG,0.5093,orca,orca,3325886,0,11,0,-0.0292,0
2026-06-24T03:41:31.531451+00:00,base,WETH,0.3503,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,386509,1,18,0,-0.6962,0
2026-06-24T03:43:17.502067+00:00,base,VIRTUAL,0.5969,uniswap,aerodrome,771846,1,18,0,-0.3876,0
2026-06-24T03:45:38.218825+00:00,base,CBBTC,0.5754,quickswap,aerodrome,255792,1,17,0,-0.5205,0
2026-06-24T03:48:51.722059+00:00,base,AERO,0.5727,aerodrome,uniswap,866489,1,17,0,-0.11,0
2026-06-24T04:15:39.512261+00:00,solana,JUP,1.0219,meteora,meteora,410953,1,8,2,0.5409,1
2026-06-24T04:09:15.569430+00:00,solana,SOL,0.8938,orca,meteora,1255317,1,18,17,0.7776,1
2026-06-24T04:15:39.512261+00:00,base,WETH,0.336,uniswap,uniswap,719708,1,18,0,-0.2888,0
2026-06-24T04:17:17.038587+00:00,base,CBBTC,0.3866,uniswap,aerodrome,685127,1,17,0,-0.0478,0
2026-06-24T04:18:54.790368+00:00,base,VIRTUAL,0.457,aerodrome,aerodrome,501738,1,17,0,-0.1748,0
2026-06-24T04:45:39.374193+00:00,sui,SUI,1.0438,momentum,steamm,338035,0,4,0,-0.5822,0
2026-06-24T04:22:09.676734+00:00,solana,HYPE,0.3306,meteora,meteora,1423413,1,17,0,-0.3847,0
2026-06-24T04:22:09.676734+00:00,base,ETH,0.6399,uniswap,uniswap,698914,0,17,0,-0.2768,0
2026-06-24T04:22:09.676734+00:00,base,WEETH,0.3052,aerodrome,aerodrome,388270,0,17,0,-1.2265,0
2026-06-24T04:25:26.308885+00:00,solana,POPCAT,0.9067,raydium,raydium,601296,0,17,0,-0.5218,0
2026-06-24T04:49:01.106617+00:00,solana,USDG,0.37,orca,orca,3328584,0,6,0,-0.4708,0
2026-06-24T04:30:50.957175+00:00,solana,FO,0.4029,meteora,meteora,2429135,0,17,0,-0.0825,0
2026-06-24T04:32:25.746121+00:00,solana,ORE,0.7425,meteora,orca,254467,0,17,0,-1.3299,0
2026-06-24T04:34:00.478377+00:00,sui,USDSUI,0.5924,turbos-finance,bluefin,292790,0,17,0,-1.2284,0
2026-06-24T04:34:00.478377+00:00,base,CBETH,0.4647,aerodrome,aerodrome,497298,1,17,0,-0.7326,0
2026-06-24T04:35:35.205121+00:00,base,AERO,1.0969,aerodrome,aerodrome,609942,1,17,1,0.0086,0
2026-06-24T04:37:09.946005+00:00,solana,JUP,0.3441,meteora,orca,282422,1,17,7,0.246,1
2026-06-24T04:45:39.374193+00:00,sui,SUIUSDT,100.2002,bluefin,momentum,340712,1,17,16,98.5252,1
2026-06-24T05:06:07.260341+00:00,sui,CETUS,0.5117,cetus,cetus,436463,0,6,0,-0.9058,0
2026-06-24T04:47:20.799987+00:00,solana,USELESS,0.5488,raydium,meteora,295154,0,16,0,-1.0364,0
2026-06-24T04:49:01.106617+00:00,solana,SOL,1.0832,raydium,meteora,1255313,1,15,6,0.2638,1
2026-06-24T04:49:01.106617+00:00,base,CBBTC,1.0553,uniswap,aerodrome,686681,1,15,0,-0.0271,0
2026-06-24T04:49:01.106617+00:00,base,DIEM,0.5685,aerodrome,aerodrome,3609130,0,15,1,0.1155,0
2026-06-24T04:49:01.106617+00:00,base,WETH,0.39,uniswap,aerodrome,719692,1,15,0,-0.5758,0
2026-06-24T04:50:40.655319+00:00,base,VIRTUAL,0.6515,uniswap,aerodrome,769970,1,14,0,-0.3342,0
2026-06-24T05:04:26.209557+00:00,solana,HYPE,0.309,meteora,orca,1032873,1,13,0,-0.3762,0
2026-06-24T05:07:48.163844+00:00,solana,USDE,2.9029,orca,orca,2210342,1,13,12,2.242,1
2026-06-24T05:09:28.082023+00:00,solana,JUP,1.7207,meteora,meteora,410556,1,12,1,0.246,0
2026-06-24T05:09:28.082023+00:00,solana,TRUMP,0.5747,meteora,meteora,3758817,0,12,0,-0.0318,0
2026-06-24T05:25:02.770863+00:00,solana,PENGU,1.2068,orca,meteora,2160995,0,14,13,0.5212,1
2026-06-24T05:25:02.770863+00:00,solana,POPCAT,0.5864,raydium,raydium,610500,1,14,0,-0.6839,0
2026-06-24T05:25:02.770863+00:00,base,AERO,0.9048,aerodrome,aerodrome,1033283,1,14,2,0.0694,1
2026-06-24T05:26:38.781835+00:00,base,CBBTC,0.9724,aerodrome,aerodrome,525532,1,14,0,-0.3804,0
2026-06-24T05:26:38.781835+00:00,base,WETH,0.5802,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,386520,1,14,0,-0.1623,0
2026-06-24T05:28:15.582269+00:00,base,VIRTUAL,0.5612,uniswap,aerodrome,1098054,1,14,0,-0.3046,0
2026-06-24T05:51:34.734370+00:00,sui,SUI,0.5106,momentum,steamm,340860,0,9,0,-1.1069,0
2026-06-24T05:33:06.662190+00:00,solana,ORE,1.0617,meteora,orca,257568,0,14,0,-1.2564,0
2026-06-24T05:33:06.662190+00:00,base,VVV,0.6672,uniswap,aerodrome,514913,1,14,0,-0.0149,0
2026-06-24T05:36:19.974488+00:00,solana,SOL,0.5917,raydium,raydium,1274467,1,14,1,0.4268,0
2026-06-24T05:48:16.714332+00:00,solana,MET,1.8277,meteora,meteora,271739,0,19,9,0.5242,1
2026-06-24T05:49:55.515612+00:00,solana,JUP,0.9542,meteora,meteora,411153,1,19,0,-0.5192,0
2026-06-24T06:18:55.247879+00:00,solana,POPCAT,0.7182,raydium,raydium,614852,1,4,0,-0.4329,0
2026-06-24T05:58:11.133271+00:00,base,AERO,1.1442,aerodrome,aerodrome,543714,1,19,0,-0.0216,0
2026-06-24T05:59:50.191251+00:00,base,CBBTC,0.4438,aerodrome,aerodrome,687792,1,18,0,-0.2255,0
2026-06-24T06:02:47.329863+00:00,solana,HYPE,0.6896,meteora,meteora,368678,1,18,6,0.0802,1
2026-06-24T06:02:47.329863+00:00,base,WETH,0.8715,uniswap,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,386534,1,18,0,-0.2692,0
2026-06-24T06:04:29.595697+00:00,sui,CETUS,0.7374,cetus,cetus,436969,0,18,3,0.0705,1
2026-06-24T06:04:29.595697+00:00,base,VIRTUAL,0.35,uniswap,aerodrome,773923,1,18,0,-0.4758,0
2026-06-24T06:06:11.462025+00:00,solana,JITOSOL,0.4823,orca,meteora,326603,0,18,0,-0.4737,0
2026-06-24T06:17:18.560488+00:00,solana,SOL,1.6648,orca,raydium,559139,0,17,4,0.4764,1
2026-06-24T06:41:53.356241+00:00,solana,USELESS,0.3467,meteora,raydium,299446,1,9,0,-1.5305,0
2026-06-24T06:26:58.164078+00:00,base,ETH,0.6099,uniswap,uniswap,260138,0,17,0,-1.1592,0
2026-06-24T06:30:52.464881+00:00,solana,MET,1.6656,meteora,meteora,264718,1,17,0,-0.4126,0
2026-06-24T06:30:52.464881+00:00,solana,JUP,0.6241,orca,meteora,286494,1,17,0,-0.994,0
2026-06-24T06:32:27.092672+00:00,base,AERO,1.2105,aerodrome,aerodrome,544511,1,17,1,0.1756,0
2026-06-24T06:32:27.092672+00:00,base,CBBTC,0.8309,hydrex,aerodrome,370813,1,17,0,-0.1472,0
2026-06-24T06:35:35.724953+00:00,base,WETH,0.8147,uniswap,uniswap,379918,1,17,0,-0.262,0
2026-06-24T06:37:10.233304+00:00,solana,HYPE,0.6269,meteora,meteora,1456550,1,17,6,0.2525,1
2026-06-24T06:37:10.233304+00:00,base,VIRTUAL,0.5421,uniswap,aerodrome,774567,1,17,0,-0.3175,0
2026-06-24T06:52:12.031589+00:00,solana,POPCAT,0.6199,raydium,raydium,613272,1,15,0,-0.4252,0
2026-06-24T06:50:34.750292+00:00,solana,SOL,0.6037,meteora,meteora,1103330,1,17,2,0.9621,1
2026-06-24T06:53:49.425391+00:00,base,CBETH,0.3199,hydrex,aerodrome,498696,1,17,0,-0.9836,0
2026-06-24T07:02:46.019862+00:00,solana,ORE,1.1569,meteora,orca,257785,0,18,0,-0.8952,0
2026-06-24T07:04:29.353469+00:00,base,CBBTC,0.9614,aerodrome,aerodrome,689606,1,18,3,0.0737,1
2026-06-24T07:15:40.492285+00:00,solana,FARTCOIN ,2.2065,orca,raydium,819793,1,14,0,-0.2845,0
2026-06-24T07:07:51.904590+00:00,base,WETH,0.7965,uniswap,aerodrome,719565,1,18,0,-0.1644,0
2026-06-24T07:07:51.904590+00:00,base,AERO,0.7422,aerodrome,aerodrome,1340234,1,18,8,0.0564,1
2026-06-24T07:11:14.721635+00:00,solana,JUP,3.3021,meteora,meteora,411151,1,18,17,2.2993,1
2026-06-24T07:11:14.721635+00:00,base,VIRTUAL,0.8957,aerodrome,aerodrome,489985,1,18,4,0.4732,1
2026-06-24T07:15:40.492285+00:00,sui,SUI,0.5556,steamm,momentum,339233,0,18,0,-1.1246,0
2026-06-24T07:15:40.492285+00:00,base,ETH,0.6249,uniswap,uniswap,340893,0,18,0,-1.0824,0
2026-06-24T07:17:21.707253+00:00,solana,HYPE,0.7727,meteora,meteora,358704,1,18,3,0.0528,1
2026-06-24T07:34:18.315623+00:00,solana,SOL,0.8356,meteora,meteora,1103343,1,18,12,0.264,1
2026-06-24T07:37:40.267014+00:00,base,CBBTC,1.1851,aerodrome,aerodrome,689815,1,18,12,0.1858,1
2026-06-24T08:08:54.642109+00:00,solana,FARTCOIN ,0.457,orca,raydium,464510,1,3,0,-0.2107,0
2026-06-24T07:41:01.789272+00:00,base,WETH,0.8013,uniswap,uniswap,719555,1,18,0,-0.2367,0
2026-06-24T07:47:17.722156+00:00,base,VIRTUAL,1.3221,uniswap,aerodrome,1095368,1,17,15,0.6519,1
2026-06-24T07:50:37.465829+00:00,solana,PENGU,0.7368,meteora,orca,2181820,0,17,10,0.053,1
2026-06-24T07:50:37.465829+00:00,solana,FO,0.4977,meteora,meteora,2404657,0,17,16,0.2412,1
2026-06-24T07:53:57.649942+00:00,sui,USDC,0.4396,cetus,turbos-finance,260458,1,17,0,-1.5972,0
2026-06-24T07:53:57.649942+00:00,sui,USDSUI,0.4308,bluefin,turbos-finance,291619,0,17,0,-1.5343,0
2026-06-24T07:53:57.649942+00:00,solana,USELESS,0.5115,raydium,meteora,297724,0,17,0,-1.3625,0
2026-06-24T07:55:37.474790+00:00,solana,HYPE,0.8576,meteora,orca,357835,1,17,0,-0.0846,0
2026-06-24T08:04:11.231604+00:00,solana,JUP,0.4294,meteora,meteora,411151,1,17,0,-0.71,0
2026-06-24T08:34:13.006844+00:00,sui,SUI,0.5719,steamm,momentum,338591,0,2,0,-1.6361,0
2026-06-24T08:07:20.026793+00:00,base,AERO,1.1472,aerodrome,uniswap,355409,0,17,8,0.2346,1
2026-06-24T08:10:29.070590+00:00,solana,JITOSOL,6.3148,orca,meteora,2286963,1,17,0,-0.3416,0
2026-06-24T08:10:29.070590+00:00,base,CBBTC,1.1151,hydrex,aerodrome,370784,1,17,7,0.2649,1
2026-06-24T08:15:39.132232+00:00,solana,SOL,1.7347,meteora,raydium,556881,0,17,16,3.6982,1
2026-06-24T08:15:39.132232+00:00,base,WETH,0.7027,uniswap,uniswap,719556,1,17,0,-0.3547,0
2026-06-24T08:19:00.531089+00:00,base,VIRTUAL,1.1283,uniswap,aerodrome,1095141,1,15,5,0.3861,1
2026-06-24T08:42:28.000070+00:00,base,VVV,0.9767,uniswap,uniswap,416213,1,2,0,-1.4625,0
2026-06-24T08:30:55.536241+00:00,solana,HYPE,0.6783,meteora,orca,1016894,1,13,0,-0.2287,0
2026-06-24T08:34:13.006844+00:00,sui,USDSUI,0.4516,turbos-finance,bluefin,291976,0,13,0,-1.3377,0
2026-06-24T08:34:13.006844+00:00,solana,MET,1.3672,meteora,meteora,269629,1,13,0,-0.0861,0
2026-06-24T08:37:30.904704+00:00,solana,USDG,0.7089,orca,orca,3322421,0,11,9,0.1614,1
2026-06-24T09:01:27.594504+00:00,solana,TRUMP,0.5848,orca,meteora,874578,1,3,0,-0.3735,0
2026-06-24T08:39:10.053701+00:00,solana,PENGU,0.883,meteora,pumpswap,1048249,0,12,2,0.0009,1
2026-06-24T08:40:49.078207+00:00,solana,ONE,0.9009,orca,raydium,3055951,0,11,9,0.2695,1
2026-06-24T08:42:28.000070+00:00,solana,JUP,0.8588,meteora,orca,287278,1,10,1,0.1056,0
